Brand Name,T-shirt Name,Review,sentiment
dry,solid women polo neck black t shirt,Really nice buy without any confusion ðŸ’—â¤ï¸,
dry,solid women polo neck black t shirt,Good,
dry,solid women polo neck black t shirt,The collar doesn't fit properly,n
dry,solid women polo neck black t shirt,"The print started to fade and discoloured all black colour
Worst",n
dry,solid women polo neck black t shirt,The t-shirt looks good but suitable only for winter. The fabric makes one feel hot.,
dry,solid women polo neck black t shirt,This is a good quality product..,
dry,solid women polo neck black t shirt,Nice,
dry,solid women polo neck black t shirt,Don't like product,n
dry,solid women polo neck black t shirt,I like this product very much,
dry,solid women polo neck black t shirt,Oswm fables,
dry,solid women polo neck black t shirt,Super,
dry,solid women polo neck black t shirt,I took size M and the size was 40. But its tight for me. Please take one extra size if anyone orders,
dry,solid women polo neck black t shirt,Nice product ðŸ˜ðŸ˜,
dry,solid women polo neck black t shirt,Looking nice it's my 2nd purchase,
dry,solid women polo neck black t shirt,it's good as it is go for it,
dry,solid women polo neck black t shirt,Fabric is Cotton and affordable in price,
dry,solid women polo neck black t shirt,Good,
dry,solid women polo neck black t shirt,I love it,
dry,solid women polo neck black t shirt,Awesome i loved itðŸ˜ŠðŸ˜ŠðŸ˜Š,
dry,solid women polo neck black t shirt,Good,
dry,solid women polo neck black t shirt,"Awesome, good quality",
dry,solid women polo neck black t shirt,Super,
dry,solid women polo neck black t shirt,Nice product ðŸ‘ŒðŸ‘Œ,
dry,solid women polo neck black t shirt,Super quality,
dry,solid women polo neck black t shirt,It's really good ðŸ˜Š,
dry,solid women polo neck black t shirt,It's really good ðŸ˜Š,
dry,solid women polo neck black t shirt,It is amazing deal with such price . Cloth quality is good.,
dry,solid women polo neck black t shirt,Nice t shirt with good fabric,
dry,solid women polo neck black t shirt,Very bad,n
dry,solid women polo neck black t shirt,Good,
dry,solid women polo neck black t shirt,Comfortable n very nice fabric. Must buy,
dry,solid women polo neck black t shirt,Not good,n
dry,solid women polo neck black t shirt,Good quality and color,
dry,solid women polo neck black t shirt,Good,
dry,solid women polo neck black t shirt,Good one,
dry,solid women polo neck black t shirt,Nice product ... Worth buying ðŸ‘,
dry,solid women polo neck black t shirt,Good product .. awesome,
dry,solid women polo neck black t shirt,Quality of this product is ðŸ‘ðŸ™‚,
dry,solid women polo neck black t shirt,Loved it.. fabric is good ðŸ‘,
dry,solid women polo neck black t shirt,Good product thanks Flipkart ðŸ˜Š,
dry,solid women polo neck black t shirt,Good quality... Super,
dry,solid women polo neck black t shirt,Quality good,
dry,solid women polo neck black t shirt,Very bad quality,n
dry,solid women polo neck black t shirt,Absolutely stunning,
dry,solid women polo neck black t shirt,Good quality,
dry,solid women polo neck black t shirt,Nice one,
dry,solid women polo neck black t shirt,Very nice product but size is short anyway thnk u Flipkart â˜ºï¸,
dry,solid women polo neck black t shirt,"Totally worth the money
Must buy",
dry,solid women polo neck black t shirt,I like this product.,
dry,solid women polo neck black t shirt,Pretty,
dry,solid women polo neck black t shirt,Good quality â¤ï¸,
dry,solid women polo neck black t shirt,"It was literally good
I am impressed to this product ðŸ˜Š",
dry,solid women polo neck black t shirt,Good Quality,
dry,solid women polo neck black t shirt,Loved it.,
dry,solid women polo neck black t shirt,Excellent quality and color,
dry,solid women polo neck black t shirt,Very bad,n
dry,solid women polo neck black t shirt,Best product just go for it,
dry,solid women polo neck black t shirt,Nice,
dry,solid women polo neck black t shirt,Good one,
calm,printed women round neck black t shirt,"Worth for the price,I like it ðŸ˜‰",
calm,printed women round neck black t shirt,The product is good I liked the colour and fitting the fabric The material is well worth the price I paid for this t-shirt ðŸ˜ŠThank you flipkart for the product.you delivered,
calm,printed women round neck black t shirt,Guys you can purchase it ðŸ‘ðŸ‘ðŸ‘,
calm,printed women round neck black t shirt,Super,
calm,printed women round neck black t shirt,Nice products,
calm,printed women round neck black t shirt,Wow.... Nice T-shirt,
calm,printed women round neck black t shirt,Best,
calm,printed women round neck black t shirt,Amazing ðŸ™‚n so fast delivered.,
calm,printed women round neck black t shirt,poor quality,n
calm,printed women round neck black t shirt,Good pro,
calm,printed women round neck black t shirt,poor quality,n
calm,printed women round neck black t shirt,Good pro,
calm,printed women round neck black t shirt,Length is short. Not according to spects. Rest ok.,
calm,printed women round neck black t shirt,Height of the tshirt is small,
calm,printed women round neck black t shirt,Good quality,
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Same bad quality product,n
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Super comfort fabric size perfect go for it without second thaught,
calm,printed women round neck black t shirt,Nic,
calm,printed women round neck black t shirt,Comfortable,
calm,printed women round neck black t shirt,Thanks,
calm,printed women round neck black t shirt,Need to keep more sizes in size list can't chose perfit size either it's getting too big or 1 size small,
calm,printed women round neck black t shirt,Good ðŸ‘ðŸ‘ðŸ‘,
calm,printed women round neck black t shirt,Veryy nice and comfortable,
calm,printed women round neck black t shirt,Very bad q,n
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Good quality,
calm,printed women round neck black t shirt,Really good ðŸ’¯,
calm,printed women round neck black t shirt,Really ðŸ‘,
calm,printed women round neck black t shirt,So cooool,
calm,printed women round neck black t shirt,Good ðŸ‘,
calm,printed women round neck black t shirt,Unbelievably good ðŸ˜,
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Super,
calm,printed women round neck black t shirt,Goood,
calm,printed women round neck black t shirt,The color of this t-shirt is very dull ðŸ‘ŽðŸ»,
calm,printed women round neck black t shirt,Tooo nice ðŸ‘amazing quality love it,
calm,printed women round neck black t shirt,Very bad quality,n
calm,printed women round neck black t shirt,The quality is good,
calm,printed women round neck black t shirt,Febric poor casualty ðŸ‘Ž,n
calm,printed women round neck black t shirt,"Excellent product, pls go for it, without thinking. Solid tshirt.",
calm,printed women round neck black t shirt,The product is so good,
calm,printed women round neck black t shirt,Very ðŸ˜Š,
calm,printed women round neck black t shirt,Nice,
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Amazing ðŸ˜,
calm,printed women round neck black t shirt,"The fabric of this tshirt is so bad, I thought it will be cotton but it's synthetic mix , it's not comfortable for me. Too bad",n
calm,printed women round neck black t shirt,Good quality â˜ºï¸ and its colour is not fade at all you can buy it ðŸ˜Ž,
calm,printed women round neck black t shirt,Osssm t shirt in this price I love it ðŸ˜ðŸ˜ðŸ˜,
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Go for,
calm,printed women round neck black t shirt,Good ðŸ˜ŠðŸ‘ðŸ»,
calm,printed women round neck black t shirt,Nice,
calm,printed women round neck black t shirt,Nice product at good price,
calm,printed women round neck black t shirt,The product was awesome ðŸ‘ðŸ˜Ž,
calm,printed women round neck black t shirt,Really good if anyone want it go for it,
calm,printed women round neck black t shirt,Good ðŸ‘ðŸ‘,
calm,printed women round neck black t shirt,It's beautiful ðŸ˜ðŸ˜ quality awesome ðŸ’¯,
calm,printed women round neck black t shirt,"The product shows a long t shirt. Which is why I ordered. However, the length is as usual, just hip level.",
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Bad quality not preferable to buy,n
calm,printed women round neck black t shirt,Super I Love it â£ï¸,
calm,printed women round neck black t shirt,Material is very third class,
calm,printed women round neck black t shirt,Very bad fabric,n
calm,printed women round neck black t shirt,Very nice,
calm,printed women round neck black t shirt,Awesome,
calm,printed women round neck black t shirt,Lovely t shirt,
calm,printed women round neck black t shirt,Nice ðŸ‘ value for money,
calm,printed women round neck black t shirt,"I like it too muchh, the quality of product is too good... The size of the product is also nice ðŸ‘ðŸ™‚",
calm,printed women round neck black t shirt,Too good....ðŸ˜Š,
calm,printed women round neck black t shirt,Quality is not as expected,n
calm,printed women round neck black t shirt,Nice. ðŸ’—â£ï¸ðŸ¥°,
calm,printed women round neck black t shirt,Cloth is best but Some stich issue,
calm,printed women round neck black t shirt,"Print could be better, but everything else is good",n
calm,printed women round neck black t shirt,Good quality,
calm,printed women round neck black t shirt,Very nice ðŸ‘,
calm,printed women round neck black t shirt,Everything is good just go for it,
calm,printed women round neck black t shirt,Good product ðŸ‘,
calm,printed women round neck black t shirt,Bad stuff,n
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,I'm very happy with this product,
calm,printed women round neck black t shirt,No I didn't like this product at all The quality is not good at all.,n
calm,printed women round neck black t shirt,Good product,
calm,printed women round neck black t shirt,Thankyou nice ðŸ™‚,
calm,printed women round neck black t shirt,Nice ðŸ‘,
calm,printed women round neck black t shirt,loved the tshirt,
calm,printed women round neck black t shirt,Nice ðŸ‘,
calm,printed women round neck black t shirt,Very good ðŸ‘,
calm,printed women round neck black t shirt,Bad product,n
calm,printed women round neck black t shirt,Good,
calm,printed women round neck black t shirt,Excellent,
calm,printed women round neck black t shirt,The fabric is so much thick,n
calm,printed women round neck black t shirt,It is really comfortable.. and according to their price .. it looks good ðŸ‘ðŸ‘,
calm,printed women round neck black t shirt,Must buy item.really loved itðŸ˜,
calm,printed women round neck black t shirt,Length is too short. It's not oversized.,n
calm,printed women round neck black t shirt,thanx for give good product Flipkart ðŸ¥°,
calm,printed women round neck black t shirt,Quality is not so good..,n
calm,printed women round neck black t shirt,Nice ðŸ‘,
hilfire,typography women round neck beige t shirt,Comfortable ðŸ’•,
hilfire,typography women round neck beige t shirt,great,
hilfire,typography women round neck beige t shirt,"Size M
I just loved the t shirt, color is good, soft h material",
hilfire,typography women round neck beige t shirt,Very very veerrrrryyyy osm tshirt,
hilfire,typography women round neck beige t shirt,Nice,
hilfire,typography women round neck beige t shirt,Very good quality,
hilfire,typography women round neck beige t shirt,So good!!!,
hilfire,typography women round neck beige t shirt,Quality is really good,
hilfire,typography women round neck beige t shirt,Fabric is little thin but still it's good one,
hilfire,typography women round neck beige t shirt,So beautiful so aligent just looking for wow,
hilfire,typography women round neck beige t shirt,Nice product ðŸ˜ƒ,
hilfire,typography women round neck beige t shirt,Good t shirt with good fitting.,
hilfire,typography women round neck beige t shirt,Like wow ðŸ’big heart for this product ðŸ’•ðŸ‘ðŸ»ðŸ‘ŠðŸ»,
hilfire,typography women round neck beige t shirt,Nice fabric,
hilfire,typography women round neck beige t shirt,It is soooo coool,
hilfire,typography women round neck beige t shirt,Osm,
hilfire,typography women round neck beige t shirt,Good one but i don't like the color,n
hilfire,typography women round neck beige t shirt,Fabric quality is very good and very comfortable for wear,
hilfire,typography women round neck beige t shirt,Must buy â¤ï¸nice product,
hilfire,typography women round neck beige t shirt,So amezing and asthetic,
hilfire,typography women round neck beige t shirt,Beautiful tshirt..... loving it ðŸ˜,
hilfire,typography women round neck beige t shirt,Very very nice shirt,
hilfire,typography women round neck beige t shirt,Great product,
hilfire,typography women round neck beige t shirt,It's too good like even the quality of cloth also..not at all disappointed by this,
hilfire,typography women round neck beige t shirt,Nice,
hilfire,typography women round neck beige t shirt,Very nice product,
hilfire,typography women round neck beige t shirt,Fabric quality.. Awesome,
hilfire,typography women round neck beige t shirt,ðŸ˜Ž ðŸ†’ï¸ ðŸ˜Ž ðŸ†’ï¸ cool comfort,
hilfire,typography women round neck beige t shirt,Very nice ðŸ‘,
hilfire,typography women round neck beige t shirt,Totally worth itâœ¨ðŸ˜ looks same as picture. Top notch quality. Go for it ðŸ‘Œ,
hilfire,typography women round neck beige t shirt,Satisfied Product â˜ºï¸â˜ºï¸,
hilfire,typography women round neck beige t shirt,"Comfortable, nice, cool â¤ï¸",
hilfire,typography women round neck beige t shirt,"It's absolutely amazing, the fabric is top notch, must have tshirt in your wardrobe.",
hilfire,typography women round neck beige t shirt,Product excellent and quality best,
hilfire,typography women round neck beige t shirt,Super t-shirt ðŸ‘• my daughter love it,
hilfire,typography women round neck beige t shirt,Nicee,
hilfire,typography women round neck beige t shirt,Nice product..,
hilfire,typography women round neck beige t shirt,Superb ðŸ˜,
hilfire,typography women round neck beige t shirt,Nice product ðŸ‘ðŸ» ðŸ‘ðŸ»ðŸ˜,
hilfire,typography women round neck beige t shirt,Amazing beautiful fabulous nice product Thanx flipkart ðŸ’Ÿ,
hilfire,typography women round neck beige t shirt,Nice fitting and also Tshirt cloth is smooth,
hilfire,typography women round neck beige t shirt,The sleeves are too small ðŸ‘ŽðŸ»,n
hilfire,typography women round neck beige t shirt,The Product is worth the price real cotton tshirt,
hilfire,typography women round neck beige t shirt,Quality material size everythingv8s absolutely perfecttâ¤,
hilfire,typography women round neck beige t shirt,osm mind blowing,
hilfire,typography women round neck beige t shirt,Awesome quality fabric.ðŸ‘Œ totally. Buy it without a single thought.. Suggest adding some more funky print options in the same label..,
hilfire,typography women round neck beige t shirt,Good ðŸ˜ŠðŸ˜,
hilfire,typography women round neck beige t shirt,Nice tshirt ðŸ¥°,
hilfire,typography women round neck beige t shirt,The material is so soft. Very comfortable to wear,
hilfire,typography women round neck beige t shirt,Very nice ðŸ‘ I love itâ¤,
hilfire,typography women round neck beige t shirt,Good,
hilfire,typography women round neck beige t shirt,Average product,n
hilfire,typography women round neck beige t shirt,Good ðŸ’¯,
hilfire,typography women round neck beige t shirt,Good,
hilfire,typography women round neck beige t shirt,Nice ..go for it,
hilfire,typography women round neck beige t shirt,Not good just ok and material are so thick,n
hilfire,typography women round neck beige t shirt,Nice,
hilfire,typography women round neck beige t shirt,Amazing product ðŸ«¶ðŸ»,
hilfire,typography women round neck beige t shirt,Very very good t shirt ðŸ˜„â˜ºï¸,
hilfire,typography women round neck beige t shirt,Quality is nice fit is also best,
hilfire,typography women round neck beige t shirt,Cloth material is thin.,n
hilfire,typography women round neck beige t shirt,Fabric too good,
hilfire,typography women round neck beige t shirt,Superb,
hilfire,typography women round neck beige t shirt,Very very good quality,
hilfire,typography women round neck beige t shirt,Nice,
hilfire,typography women round neck beige t shirt,Best quality ðŸ˜˜,
hilfire,typography women round neck beige t shirt,Good quality and fabric,
hilfire,typography women round neck beige t shirt,I love this t shirt,
hilfire,typography women round neck beige t shirt,Fantastic!!,
hilfire,typography women round neck beige t shirt,Very nice ðŸ‘Œ,
hilfire,typography women round neck beige t shirt,Nice,
hilfire,typography women round neck beige t shirt,Quality is not good,n
hilfire,typography women round neck beige t shirt,Yes it good ðŸ‘ it also comparable,
hilfire,typography women round neck beige t shirt,Go for it ðŸ‘,
hilfire,typography women round neck beige t shirt,Awesome,
hilfire,typography women round neck beige t shirt,Very comfy and true to size,
hilfire,typography women round neck beige t shirt,Nich,
hilfire,typography women round neck beige t shirt,Very nice,
hilfire,typography women round neck beige t shirt,I just loved it â¤ï¸. Worth it . Must try this,
hilfire,typography women round neck beige t shirt,Everything is good ðŸ˜â¤ï¸ thankyou Flipkart â˜ºï¸,
hilfire,typography women round neck beige t shirt,Very thin material,
hilfire,typography women round neck beige t shirt,Nice,
hilfire,typography women round neck beige t shirt,The tshirt is very good ðŸ˜,
hilfire,typography women round neck beige t shirt,The quality is nice and same as picture!!â£ï¸,
hilfire,typography women round neck beige t shirt,Fair...But not perfectly Oversized while talking about the Size Description,n
hilfire,typography women round neck beige t shirt,Not ok,n
hilfire,typography women round neck beige t shirt,So much comfortable fabric soft,
hilfire,typography women round neck beige t shirt,Just loved it â¤ï¸,
hilfire,typography women round neck beige t shirt,"Nice product, but not so oversized. ðŸ¥²
But quality is just WOW âœ¨",
hilfire,typography women round neck beige t shirt,Good ðŸ‘,
hilfire,typography women round neck beige t shirt,"Although the Material quality is compromised,it is comfortable to wear",
hilfire,typography women round neck beige t shirt,Sooo beautiful ðŸ˜ ðŸ¤© ðŸ‘Œ â£ï¸ â¤ï¸ ðŸ’– Thank you dear flipkart,
hilfire,typography women round neck beige t shirt,Super fabric,
hilfire,typography women round neck beige t shirt,Good ðŸ‘,
hilfire,typography women round neck beige t shirt,Mast buy,
hilfire,typography women round neck beige t shirt,Nice tshirt but slives are not same show in this pic,n
hilfire,typography women round neck beige t shirt,Nice ðŸ¥°,
hilfire,typography women round neck beige t shirt,Perfect,
hilfire,typography women round neck beige t shirt,Size and quality both are perfect,
hilfire,typography women round neck beige t shirt,Awesome,
juneberry,women round neck black t shirt,Very good,
juneberry,women round neck black t shirt,Very nice y shirt but long from downside,
juneberry,women round neck black t shirt,"T shirt is really very nice ,if you are healthy just go for it ,a bit oversized",
juneberry,women round neck black t shirt,Yrr..... This is what's called perfectionâ¤,
juneberry,women round neck black t shirt,"The quality of the tshirt is very good I must say
It's cotton and the colour will fade but not so easily
I have used it for a month and then I am writing the review the tshirt has faded but it's negligible",
juneberry,women round neck black t shirt,Product is good and comfortable,
juneberry,women round neck black t shirt,Value for money,
juneberry,women round neck black t shirt,"Quality is just wowwwwðŸ˜˜
Thnku so much Flipkart ðŸ˜‡",
juneberry,women round neck black t shirt,Very awsome ðŸ’«â¤,
juneberry,women round neck black t shirt,"Beautiful
Good quality",
juneberry,women round neck black t shirt,Nice. If you like oversized tshirts go for it.,
juneberry,women round neck black t shirt,"Awesome piece and so soft fabric, very happy",
juneberry,women round neck black t shirt,Verry good quality,
juneberry,women round neck black t shirt,Fabric of the T shirt is so so amazing ðŸ‘,
juneberry,women round neck black t shirt,The product quality is good but is more suitable for glowing skin.As my skin is dull this does not look good on me.,
juneberry,women round neck black t shirt,Fabric is very nice.,
juneberry,women round neck black t shirt,"I have been given a fake Juneberry T-shirt...The print on this shirt was good so I did not change it, but the quality of the cloth is not good, it is thin and the colour is also fading after washing.",
juneberry,women round neck black t shirt,Size issue...... Other wise everything is good,
juneberry,women round neck black t shirt,Very nice. Nnice fabric,
juneberry,women round neck black t shirt,Good but large size,
juneberry,women round neck black t shirt,Good ðŸ˜Š,
juneberry,women round neck black t shirt,Good,
juneberry,women round neck black t shirt,Nice T-shirt.Good for summer.,
juneberry,women round neck black t shirt,"Nice Product, comfort",
juneberry,women round neck black t shirt,good product,
juneberry,women round neck black t shirt,"Nice Top, comfortable",
juneberry,women round neck black t shirt,AFFORDABLE AND NICE PRODUCT.,
juneberry,women round neck black t shirt,Too large,
juneberry,women round neck black t shirt,Osm,
juneberry,women round neck black t shirt,It was very superb...,
juneberry,women round neck black t shirt,Best quality to the price.,
juneberry,women round neck black t shirt,Too good ðŸ‘,
juneberry,women round neck black t shirt,Fabulous product in this range. The quality of the clothes is good. The colour is also pretty. Gives a fantastic look. Good for it,
juneberry,women round neck black t shirt,superrrr amazingggðŸ‘ðŸ¿ðŸ‘ðŸ¿ðŸ‘ðŸ¿ðŸ‘ðŸ¿ðŸ‘ðŸ¿,
juneberry,women round neck black t shirt,Completely worth it just go for it,
juneberry,women round neck black t shirt,Completely worth it go for itðŸ‘ðŸ»,
juneberry,women round neck black t shirt,Good product,
juneberry,women round neck black t shirt,"Love to wear this, is a good and comfortable t shirt",
juneberry,women round neck black t shirt,Excellent,
juneberry,women round neck black t shirt,Not qualify good,n
juneberry,women round neck black t shirt,Osmmm,
juneberry,women round neck black t shirt,Nice,
juneberry,women round neck black t shirt,Not pure cotton,n
juneberry,women round neck black t shirt,Product is good,
juneberry,women round neck black t shirt,This product is very comfortable but oversized so go for one smaller size,
juneberry,women round neck black t shirt,Pretty but too long,
juneberry,women round neck black t shirt,Good ðŸ‘,
juneberry,women round neck black t shirt,Supper exilent tisart guys,
juneberry,women round neck black t shirt,"Loved it .
Buy a size smaller than usual
I usually wear M but ordered S",
juneberry,women round neck black t shirt,Good,
juneberry,women round neck black t shirt,Good,
juneberry,women round neck black t shirt,Good tshirt colour is little bri,
juneberry,women round neck black t shirt,Very great quality with reasonable price.,
juneberry,women round neck black t shirt,Cloth fabric is bad and very thin.Also does not fit.Smalk size is very long.,n
juneberry,women round neck black t shirt,Product is very nice and is comfortable,
juneberry,women round neck black t shirt,Nice,
juneberry,women round neck black t shirt,Nice,
juneberry,women round neck black t shirt,"Go for it amazing product, this is small size..",
juneberry,women round neck black t shirt,"Product is good, but I have booked an oversized,",
juneberry,women round neck black t shirt,Nice,
juneberry,women round neck black t shirt,Nice,
juneberry,women round neck black t shirt,It's nice according to the price level,
juneberry,women round neck black t shirt,Nice looking t-shirt for everyone,
juneberry,women round neck black t shirt,Good cotton fabric,
juneberry,women round neck black t shirt,Very nice product.cloth quality is also good,
juneberry,women round neck black t shirt,Gd quality.. very comfortable ðŸ˜˜ðŸ˜ŒðŸ˜Œ,
juneberry,women round neck black t shirt,Fabulous ðŸ˜,
juneberry,women round neck black t shirt,It's amazing..same as shown in the image. ðŸ‘ŒðŸ»ðŸ‘ŒðŸ»,
juneberry,women round neck black t shirt,"This t shirt is so good ðŸ‘ðŸ» fabric is also good ðŸ˜Š
But choose 1 smaller size",
juneberry,women round neck black t shirt,Excellent ðŸ‘ŒðŸ‘,
juneberry,women round neck black t shirt,It's osm quality is good,
juneberry,women round neck black t shirt,Same as ordered...good price,
juneberry,women round neck black t shirt,Nice but need one size smaller,
juneberry,women round neck black t shirt,Awesome ðŸ˜Ž,
juneberry,women round neck black t shirt,Superp quality thnk u flifkart,
juneberry,women round neck black t shirt,Nice product p,
juneberry,women round neck black t shirt,Absolutely an amazing product love The fabric of the cloth and its color is truly amazing,
juneberry,women round neck black t shirt,Quality is good,
juneberry,women round neck black t shirt,"Good nice fabric,",
juneberry,women round neck black t shirt,"The colour the fit the stitch everything is just so goooood
Please go for it
It's cotton
And the colour doesn't fade away easily(10wash k bd jyga Colour I can assure you",
juneberry,women round neck black t shirt,Very big n shapeless...just like 3L n material was yuk,n
juneberry,women round neck black t shirt,"Just wawww ,now I am ordering another one ðŸ˜",
juneberry,women round neck black t shirt,See through,
juneberry,women round neck black t shirt,Very good productðŸ‘,
juneberry,women round neck black t shirt,Nice quality,
juneberry,women round neck black t shirt,Very good quality,
juneberry,women round neck black t shirt,"Nyz material, color also good, thanku ðŸ˜Š",
juneberry,women round neck black t shirt,Best quality best product jest go for it,
juneberry,women round neck black t shirt,Go for itðŸ‘,
juneberry,women round neck black t shirt,Very good product I love this product very much,
juneberry,women round neck black t shirt,Very nice,
juneberry,women round neck black t shirt,"Tshirt quality is good. Even S size is big
One can go for it. Loved it.",
juneberry,women round neck black t shirt,The fabric and the fit is too good.,
juneberry,women round neck black t shirt,Very nice product,
juneberry,women round neck black t shirt,Very good product,
juneberry,women round neck black t shirt,Too good product Just Wow thank you flipkartðŸ‘ðŸ‘ŒðŸ’Ÿ,
juneberry,women round neck black t shirt,Good and comfortable product,
juneberry,women round neck black t shirt,Nice stuff,
juneberry,women round neck black t shirt,It to long,
juneberry,women round neck black t shirt,Wow too good t shirt thank you FlipkartðŸ˜Š,
harvard,women round neck yellow t shirt,amezing product...thank you flipkart â¤ï¸,
harvard,women round neck yellow t shirt,Tshirt quality is too good and size perfect,
harvard,women round neck yellow t shirt,Very nice I'm happy ðŸ˜ðŸ˜,
harvard,women round neck yellow t shirt,nice,
harvard,women round neck yellow t shirt,Nice,
harvard,women round neck yellow t shirt,Very pretty ðŸ˜,
harvard,women round neck yellow t shirt,"Amazing product, quality is too much best, must buy!",
harvard,women round neck yellow t shirt,High quality at minimum price,
vdtrend,design women round neck black t shirt,Very good product. But the cloth was thick but it was good. I ordered it for my birthday and I am so happy to get this from Flipkart. Thank you Flipkart.,
vdtrend,design women round neck black t shirt,Osm febric I m so happy ðŸ˜Š,
vdtrend,design women round neck black t shirt,Nyc fabric ðŸ¤—,
vdtrend,design women round neck black t shirt,Very good quality go for it,
vdtrend,design women round neck black t shirt,Loved the roduct,
vdtrend,design women round neck black t shirt,Nice t shirt ðŸ¤©ðŸ¤©,
vdtrend,design women round neck black t shirt,The tshirt is amazing it's fabric and everything is just perfect i ordered in size xl and it's totally worth for the money you should totally buy itâœ¨â¤ï¸,
vdtrend,design women round neck black t shirt,Love this product....very comfortable ðŸ¦‹ðŸ’™,
vdtrend,design women round neck black t shirt,Very nice ðŸ‘ðŸ»ðŸ™‚,
vdtrend,design women round neck black t shirt,This product is very good ðŸ‘,
vdtrend,design women round neck black t shirt,"The t shirt is smooth ,soft material. Quality is nice . Colour is solid.do not fade after wash. Its value for money.",
vdtrend,design women round neck black t shirt,Nice,
vdtrend,design women round neck black t shirt,Quality is good ðŸ‘,
vdtrend,design women round neck black t shirt,Great go for it. Thank you flipkart,
vdtrend,design women round neck black t shirt,Very good,
vdtrend,design women round neck black t shirt,Nice product good in quality ðŸ‘ŒðŸ‘ðŸ‘,
vdtrend,design women round neck black t shirt,Best for the price,
vdtrend,design women round neck black t shirt,Good product,
vdtrend,design women round neck black t shirt,"Texture quality botha are too good,worth the price ðŸ–¤",
vdtrend,design women round neck black t shirt,Very nice ðŸ‘Œ ðŸ‘ ðŸ‘ ðŸ˜€ â˜º,
vdtrend,design women round neck black t shirt,Nice,
vdtrend,design women round neck black t shirt,"I give 3 star for cloth quality but neck was very small.
stuck on head.",n
vdtrend,design women round neck black t shirt,Best ðŸ‘,
vdtrend,design women round neck black t shirt,Fabric id not good,n
vdtrend,design women round neck black t shirt,Perfect,
vdtrend,design women round neck black t shirt,Superb product,
vdtrend,design women round neck black t shirt,Love This product,
vdtrend,design women round neck black t shirt,Really nice,
vdtrend,design women round neck black t shirt,I like it,
vdtrend,design women round neck black t shirt,100% polister,
vdtrend,design women round neck black t shirt,Good one,
vdtrend,design women round neck black t shirt,Good product ðŸ¥°,
vdtrend,design women round neck black t shirt,Good but a little bit tight,
vdtrend,design women round neck black t shirt,Very light weight top,
vdtrend,design women round neck black t shirt,ðŸ‘ nice,
vdtrend,design women round neck black t shirt,It's fabulous ðŸ¤©ðŸ˜,
vdtrend,design women round neck black t shirt,Material is not good,
vdtrend,design women round neck black t shirt,Super,
vdtrend,design women round neck black t shirt,Thank you,
vdtrend,design women round neck black t shirt,Nice,
vdtrend,design women round neck black t shirt,I like itâ˜º,
vdtrend,design women round neck black t shirt,Good,
vdtrend,design women round neck black t shirt,Good,
vdtrend,design women round neck black t shirt,Good,
vdtrend,design women round neck black t shirt,Product is very good,
vdtrend,design women round neck black t shirt,Sup,
vdtrend,design women round neck black t shirt,Good product received,
vdtrend,design women round neck black t shirt,Nice product ðŸ‘Œ,
vdtrend,design women round neck black t shirt,Really good,
vdtrend,design women round neck black t shirt,Very nice product..,
vdtrend,design women round neck black t shirt,Very good product,
vdtrend,design women round neck black t shirt,"Very comfortable fabric ðŸ‘Œ

And colour is also same as shown in image
Thanku Flipkart ðŸ‘ŒðŸ‘ŒðŸ˜",
vdtrend,design women round neck black t shirt,The cloth is good all thing good but the neck size is small,
vdtrend,design women round neck black t shirt,Value able,
vdtrend,design women round neck black t shirt,Awesome,
vdtrend,design women round neck black t shirt,Loved the top a lot. The material is perfect as expected and the colour was also so awesome.,
vdtrend,design women round neck black t shirt,Product was very nice and good product thanks flipkart ðŸ˜ƒ,
vdtrend,design women round neck black t shirt,Ok ok,
vdtrend,design women round neck black t shirt,Nyc product,
vdtrend,design women round neck black t shirt,Best quality,
vdtrend,design women round neck black t shirt,Fitting is perfect . Not too long and oversized. Fabric may be little thick but not completely woolen .Can be wore in summers too . Color is dark very good. Love it,
vdtrend,design women round neck black t shirt,Nice product,
vdtrend,design women round neck black t shirt,Very good,
vdtrend,design women round neck black t shirt,Worth it product,
vdtrend,design women round neck black t shirt,Not as I expected,n
vdtrend,design women round neck black t shirt,It's a very good product !!! â¤ï¸ðŸ‘,
vdtrend,design women round neck black t shirt,It's neck is extra small. but fabric is nice.,
vdtrend,design women round neck black t shirt,It's perfect and nice quality. its fabric is also perfect,
vdtrend,design women round neck black t shirt,Product was good. But material isn't wool blend it was a popcorn kind of material.,n
vdtrend,design women round neck black t shirt,Best product ....,
vdtrend,design women round neck black t shirt,Bad product,n
vdtrend,design women round neck black t shirt,Go,
vdtrend,design women round neck black t shirt,Not as expected..quality is not good,
vdtrend,design women round neck black t shirt,Nyc,
vdtrend,design women round neck black t shirt,Quality of the cloth is good and very comfortable,
